Date,Time,Humidity(%),Temperature(C)
2026-02-17,12:31:21,83.00,5.80
2026-02-17,12:31:31,83.00,5.80
2026-02-17,12:31:41,84.00,5.60
2026-02-17,12:31:51,85.00,5.40
2026-02-17,12:32:01,85.00,5.30
2026-02-17,12:32:11,85.00,5.30
2026-02-17,12:32:21,85.00,5.20
2026-02-17,12:32:31,85.00,5.30
2026-02-17,12:32:41,85.00,5.30
2026-02-17,12:32:51,85.00,5.30
2026-02-17,12:33:01,85.00,5.40
2026-02-17,12:33:11,85.00,5.40
2026-02-17,12:33:21,85.00,5.40
2026-02-17,12:33:31,85.00,5.50
2026-02-17,12:33:41,85.00,5.40
2026-02-17,12:33:51,86.00,5.60
2026-02-17,12:34:01,85.00,5.70
2026-02-17,12:34:11,85.00,5.80
2026-02-17,12:34:21,84.00,5.80
2026-02-17,12:34:31,84.00,5.90
2026-02-17,12:34:41,84.00,5.90
2026-02-17,12:34:51,83.00,5.90
2026-02-17,12:37:36,83.00,5.80
2026-02-17,12:37:36,83.00,5.90
2026-02-17,12:37:36,83.00,5.90
2026-02-17,12:37:36,83.00,5.90
2026-02-17,12:37:36,83.00,5.90
2026-02-17,12:37:36,83.00,5.90
2026-02-17,12:37:36,83.00,5.80
2026-02-17,12:37:36,83.00,5.70
2026-02-17,12:37:36,83.00,5.70
2026-02-17,12:37:36,83.00,5.80
2026-02-17,12:37:36,84.00,5.80
2026-02-17,12:37:36,84.00,5.80
2026-02-17,12:37:36,84.00,5.70
2026-02-17,12:37:36,84.00,5.80
2026-02-17,12:37:36,84.00,5.80
2026-02-17,12:37:36,83.00,5.80
2026-02-17,12:37:42,84.00,5.80
2026-02-17,12:37:52,84.00,5.70
2026-02-17,12:38:02,84.00,5.50
2026-02-17,12:38:12,84.00,5.50
2026-02-17,12:38:22,85.00,5.40
2026-02-17,12:38:32,85.00,5.30
2026-02-17,12:38:42,85.00,5.30
2026-02-17,12:38:52,85.00,5.20
2026-02-17,12:39:02,86.00,5.20
2026-02-17,12:39:12,86.00,5.10
2026-02-17,12:39:22,86.00,5.10
2026-02-17,12:39:32,86.00,5.10
2026-02-17,12:39:42,86.00,5.10
2026-02-17,12:39:52,86.00,5.10
2026-02-17,12:40:02,86.00,5.20
2026-02-17,12:40:12,86.00,5.20
2026-02-17,12:40:22,86.00,5.10
2026-02-17,12:40:32,86.00,5.10
2026-02-17,12:40:42,86.00,5.10
2026-02-17,12:40:52,86.00,5.00
2026-02-17,12:41:02,86.00,5.10
2026-02-17,12:41:12,86.00,5.00
2026-02-17,12:41:22,87.00,5.10
2026-02-17,12:41:32,86.00,5.20
2026-02-17,12:41:42,86.00,5.10
2026-02-17,12:41:53,86.00,5.10
2026-02-17,12:42:03,86.00,5.00
2026-02-17,12:42:13,87.00,5.00
2026-02-17,12:42:23,87.00,5.00
2026-02-17,12:42:33,87.00,5.00
2026-02-17,12:42:43,87.00,5.00
2026-02-17,12:42:53,87.00,5.00
2026-02-17,12:43:03,87.00,5.10
2026-02-17,12:43:13,86.00,5.10
2026-02-17,12:43:23,87.00,5.10
2026-02-17,12:43:33,87.00,5.10
2026-02-17,12:43:43,87.00,5.10
2026-02-17,12:43:53,86.00,5.20
2026-02-17,12:44:03,86.00,5.20
2026-02-17,12:44:13,86.00,5.20
2026-02-17,12:44:23,86.00,5.10
2026-02-17,12:44:33,87.00,5.00
2026-02-17,12:44:43,87.00,5.00
2026-02-17,12:44:53,87.00,5.00
2026-02-17,12:45:03,87.00,5.10
2026-02-17,12:45:13,87.00,5.10
2026-02-17,12:45:23,87.00,5.20
2026-02-17,12:45:33,87.00,5.10
2026-02-17,12:45:43,87.00,5.20
2026-02-17,12:45:53,87.00,5.20
2026-02-17,12:46:03,87.00,5.10
2026-02-17,12:46:13,87.00,5.10
2026-02-17,12:46:23,87.00,5.00
2026-02-17,12:46:33,87.00,5.00
2026-02-17,12:46:43,87.00,5.00
2026-02-17,12:46:53,87.00,5.10
2026-02-17,12:47:03,87.00,5.20
2026-02-17,12:47:13,87.00,5.10
2026-02-17,12:47:23,87.00,5.20
2026-02-17,12:47:33,87.00,5.20
2026-02-17,12:47:43,87.00,5.30
2026-02-17,12:47:54,87.00,5.40
2026-02-17,12:48:04,87.00,5.50
2026-02-17,12:48:14,86.00,5.50
2026-02-17,12:48:24,86.00,5.60
2026-02-17,12:48:34,86.00,5.50
2026-02-17,12:48:44,86.00,5.50
2026-02-17,12:48:54,86.00,5.40
2026-02-17,12:49:04,86.00,5.30
2026-02-17,12:49:14,86.00,5.20
2026-02-17,12:49:24,87.00,5.10
2026-02-17,12:49:34,87.00,5.00
2026-02-17,12:49:44,87.00,5.00
2026-02-17,12:49:54,88.00,5.10
2026-02-17,12:50:04,87.00,5.10
2026-02-17,12:50:14,87.00,5.10
2026-02-17,12:50:24,87.00,5.20
2026-02-17,12:50:34,87.00,5.20
2026-02-17,12:50:44,87.00,5.30
2026-02-17,12:50:54,87.00,5.30
2026-02-17,12:51:04,87.00,5.30
2026-02-17,12:51:14,87.00,5.30
2026-02-17,12:51:24,87.00,5.30
2026-02-17,12:51:34,87.00,5.30
2026-02-17,12:51:44,87.00,5.30
2026-02-17,12:51:54,87.00,5.30
2026-02-17,12:52:04,87.00,5.30
2026-02-17,12:52:14,87.00,5.30
2026-02-17,12:52:24,87.00,5.30
2026-02-17,12:52:34,87.00,5.30
2026-02-17,12:52:44,87.00,5.30
2026-02-17,12:52:54,87.00,5.30
2026-02-17,12:53:04,87.00,5.30
2026-02-17,12:53:14,87.00,5.30
2026-02-17,12:53:24,87.00,5.20
2026-02-17,12:53:34,87.00,5.20
2026-02-17,12:53:44,87.00,5.10
2026-02-17,12:53:55,87.00,5.20
2026-02-17,12:54:05,87.00,5.20
2026-02-17,13:14:28,87.00,5.10
2026-02-17,13:14:28,87.00,5.10
2026-02-17,13:14:28,87.00,5.10
2026-02-17,13:14:28,87.00,5.20
2026-02-17,13:14:29,87.00,5.20
2026-02-17,13:14:29,87.00,5.20
2026-02-17,13:14:29,87.00,5.30
2026-02-17,13:14:29,87.00,5.50
2026-02-17,13:14:29,87.00,5.50
2026-02-17,13:14:29,86.00,5.50
2026-02-17,13:14:29,86.00,5.50
2026-02-17,13:14:29,86.00,5.40
2026-02-17,13:14:29,87.00,5.20
2026-02-17,13:14:29,87.00,5.10
2026-02-17,13:14:29,87.00,5.00
2026-02-17,13:14:29,87.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,87.00,5.10
2026-02-17,13:14:29,88.00,5.10
2026-02-17,13:14:29,87.00,5.10
2026-02-17,13:14:29,87.00,5.10
2026-02-17,13:14:29,87.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,87.00,4.80
2026-02-17,13:14:29,87.00,4.80
2026-02-17,13:14:29,87.00,4.70
2026-02-17,13:14:29,87.00,4.70
2026-02-17,13:14:29,87.00,4.70
2026-02-17,13:14:29,87.00,4.80
2026-02-17,13:14:29,87.00,4.80
2026-02-17,13:14:29,87.00,4.80
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.10
2026-02-17,13:14:29,88.00,5.10
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.10
2026-02-17,13:14:29,88.00,5.30
2026-02-17,13:14:29,87.00,5.30
2026-02-17,13:14:29,87.00,5.20
2026-02-17,13:14:29,87.00,5.20
2026-02-17,13:14:29,87.00,5.10
2026-02-17,13:14:29,87.00,5.10
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.10
2026-02-17,13:14:29,88.00,5.20
2026-02-17,13:14:29,87.00,5.20
2026-02-17,13:14:29,87.00,5.20
2026-02-17,13:14:29,87.00,5.20
2026-02-17,13:14:29,87.00,5.10
2026-02-17,13:14:29,87.00,5.20
2026-02-17,13:14:29,87.00,5.30
2026-02-17,13:14:29,87.00,5.40
2026-02-17,13:14:29,87.00,5.30
2026-02-17,13:14:29,87.00,5.40
2026-02-17,13:14:29,87.00,5.40
2026-02-17,13:14:29,87.00,5.30
2026-02-17,13:14:29,87.00,5.40
2026-02-17,13:14:29,87.00,5.50
2026-02-17,13:14:29,86.00,5.50
2026-02-17,13:14:29,87.00,5.50
2026-02-17,13:14:29,87.00,5.40
2026-02-17,13:14:29,87.00,5.40
2026-02-17,13:14:29,87.00,5.50
2026-02-17,13:14:29,87.00,5.50
2026-02-17,13:14:29,86.00,5.50
2026-02-17,13:14:29,86.00,5.50
2026-02-17,13:14:29,86.00,5.40
2026-02-17,13:14:29,87.00,5.40
2026-02-17,13:14:29,87.00,5.30
2026-02-17,13:14:29,87.00,5.30
2026-02-17,13:14:29,88.00,5.20
2026-02-17,13:14:29,88.00,5.10
2026-02-17,13:14:29,88.00,5.20
2026-02-17,13:14:29,88.00,5.30
2026-02-17,13:14:29,88.00,5.20
2026-02-17,13:14:29,88.00,5.20
2026-02-17,13:14:29,88.00,5.10
2026-02-17,13:14:29,88.00,5.10
2026-02-17,13:14:29,88.00,5.10
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,87.00,4.80
2026-02-17,13:14:29,87.00,4.80
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,87.00,4.90
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:29,88.00,5.00
2026-02-17,13:14:38,88.00,5.20
2026-02-17,13:14:48,88.00,5.20
2026-02-17,13:14:58,88.00,5.20
2026-02-17,13:15:08,88.00,5.20
2026-02-17,13:15:18,88.00,5.10
2026-02-17,13:15:28,88.00,5.10
2026-02-17,13:15:38,88.00,5.00
2026-02-17,13:15:48,88.00,5.00
2026-02-17,13:15:58,88.00,5.00
2026-02-17,13:16:08,88.00,5.00
2026-02-17,13:16:18,88.00,5.00
2026-02-17,13:16:28,88.00,5.00
2026-02-17,13:16:38,88.00,5.10
2026-02-17,13:16:48,88.00,5.20
2026-02-17,13:16:58,88.00,5.20
2026-02-17,13:17:08,88.00,5.10
2026-02-17,13:17:18,88.00,5.10
2026-02-17,13:17:28,88.00,5.00
2026-02-17,13:17:38,88.00,5.10
2026-02-17,13:17:49,88.00,5.00
2026-02-17,13:17:59,88.00,5.00
2026-02-17,13:18:09,88.00,5.00
2026-02-17,13:18:19,88.00,5.00
2026-02-17,13:18:29,88.00,5.00
2026-02-17,13:18:39,88.00,5.00
2026-02-17,13:18:49,87.00,4.90
2026-02-17,13:18:59,87.00,4.80
2026-02-17,13:19:09,87.00,4.80
2026-02-17,13:19:19,87.00,4.90
2026-02-17,13:19:29,87.00,4.90
2026-02-17,13:19:39,87.00,4.90
2026-02-17,13:19:49,88.00,5.00
2026-02-17,13:19:59,88.00,5.00
2026-02-17,13:20:09,88.00,5.00
2026-02-17,13:20:19,88.00,5.00
2026-02-17,13:20:29,88.00,5.00
2026-02-17,13:20:39,88.00,5.00
2026-02-17,13:20:49,88.00,5.00
2026-02-17,13:20:59,88.00,5.00
2026-02-17,13:21:09,88.00,5.00
2026-02-17,13:21:19,87.00,4.90
2026-02-17,13:21:29,87.00,4.90
2026-02-17,13:21:39,87.00,4.90
2026-02-17,13:21:49,87.00,4.90
2026-02-17,13:21:59,87.00,4.90
2026-02-17,13:22:09,87.00,4.80
2026-02-17,13:22:19,87.00,4.90
2026-02-17,13:22:29,87.00,4.80
2026-02-17,13:22:39,87.00,4.80
2026-02-17,13:22:49,87.00,4.80
2026-02-17,13:22:59,87.00,4.90
2026-02-17,13:23:09,87.00,4.80
2026-02-17,13:23:19,87.00,4.90
2026-02-17,13:23:29,87.00,4.90
2026-02-17,13:23:39,87.00,4.90
2026-02-17,13:23:50,87.00,4.90
2026-02-17,13:24:00,87.00,4.90
2026-02-17,13:24:10,87.00,4.90
2026-02-17,13:24:20,87.00,4.90
2026-02-17,13:24:30,87.00,4.90
2026-02-17,13:24:40,87.00,4.90
2026-02-17,13:24:50,87.00,4.90
2026-02-17,13:25:00,87.00,4.80
2026-02-17,13:25:10,87.00,4.90
2026-02-17,13:25:20,87.00,4.90
2026-02-17,13:25:30,88.00,5.00
2026-02-17,13:25:40,87.00,4.90
2026-02-17,13:25:50,87.00,4.90
2026-02-17,13:26:00,88.00,5.00
2026-02-17,13:26:10,88.00,5.00
2026-02-17,13:26:20,88.00,5.00
2026-02-17,13:26:30,87.00,4.90
2026-02-17,13:26:40,87.00,4.90
2026-02-17,13:26:50,88.00,5.00
2026-02-17,13:27:00,88.00,5.00
2026-02-17,13:27:10,88.00,5.00
2026-02-17,13:27:20,88.00,5.00
2026-02-17,13:27:30,88.00,5.10
2026-02-17,13:27:40,88.00,5.10
2026-02-17,13:27:50,88.00,5.10
2026-02-17,13:28:00,88.00,5.10
2026-02-17,13:28:10,88.00,5.00
2026-02-17,13:28:20,88.00,5.00
2026-02-17,13:28:30,87.00,4.90
2026-02-17,13:28:40,87.00,4.80
2026-02-17,13:28:50,87.00,4.90
2026-02-17,13:29:00,87.00,4.90
2026-02-17,13:29:10,87.00,4.90
2026-02-17,13:29:20,87.00,4.90
2026-02-17,13:29:30,87.00,4.90
2026-02-17,13:29:40,87.00,4.90
2026-02-17,13:29:50,87.00,4.90
2026-02-17,13:30:01,87.00,4.90
2026-02-17,13:30:11,87.00,4.80
2026-02-17,13:30:21,87.00,4.80
2026-02-17,13:30:31,87.00,4.70
2026-02-17,13:30:41,87.00,4.70
2026-02-17,13:30:51,87.00,4.70
2026-02-17,13:31:01,87.00,4.70
2026-02-17,13:31:11,87.00,4.70
2026-02-17,13:31:21,87.00,4.80
2026-02-17,13:31:31,87.00,4.80
2026-02-17,13:31:41,87.00,4.80
2026-02-17,13:31:51,87.00,4.70
2026-02-17,13:32:01,87.00,4.70
2026-02-17,13:32:11,87.00,4.70
2026-02-17,13:32:21,87.00,4.80
2026-02-17,13:32:31,87.00,4.70
2026-02-17,13:32:41,87.00,4.70
2026-02-17,13:32:51,87.00,4.80
2026-02-17,13:33:01,87.00,4.90
2026-02-17,13:33:11,87.00,4.90
2026-02-17,13:33:21,87.00,4.90
2026-02-17,13:33:31,87.00,4.90
2026-02-17,13:33:41,87.00,4.90
2026-02-17,13:33:51,88.00,5.00
2026-02-17,13:34:01,88.00,5.00
2026-02-17,13:34:11,87.00,4.90
2026-02-17,13:34:21,88.00,5.00
2026-02-17,13:34:31,87.00,4.90
2026-02-17,13:34:41,87.00,4.90
2026-02-17,13:34:51,87.00,4.90
2026-02-17,13:35:01,87.00,4.90
2026-02-17,13:35:11,87.00,4.80
2026-02-17,13:35:21,87.00,4.80
2026-02-17,13:35:31,87.00,4.80
2026-02-17,13:35:41,87.00,4.80
2026-02-17,13:35:51,87.00,4.80
2026-02-17,13:36:02,87.00,4.80
2026-02-17,13:36:12,87.00,4.70
2026-02-17,13:36:22,87.00,4.70
2026-02-17,13:36:32,87.00,4.70
2026-02-17,13:36:42,87.00,4.70
2026-02-17,13:36:52,87.00,4.60
2026-02-17,13:37:02,87.00,4.70
2026-02-17,13:37:12,87.00,4.70
2026-02-17,13:37:22,87.00,4.80
2026-02-17,13:37:32,87.00,4.80
2026-02-17,13:37:42,87.00,4.80
2026-02-17,13:37:52,87.00,4.80
2026-02-17,13:38:02,87.00,4.80
2026-02-17,13:38:12,87.00,4.90
2026-02-17,13:38:22,87.00,4.90
2026-02-17,13:38:32,87.00,4.90
2026-02-17,13:38:42,87.00,4.90
2026-02-17,13:38:52,86.00,4.90
2026-02-17,13:39:02,86.00,4.90
2026-02-17,13:39:12,86.00,4.90
2026-02-17,13:39:22,86.00,4.90
2026-02-17,13:39:32,86.00,4.90
2026-02-17,13:39:42,86.00,4.90
2026-02-17,13:39:52,86.00,4.90
2026-02-17,13:40:02,86.00,4.90
2026-02-17,13:40:12,86.00,4.90
2026-02-17,13:40:22,86.00,4.90
2026-02-17,13:40:32,86.00,4.80
2026-02-17,13:40:42,86.00,4.90
2026-02-17,13:40:52,86.00,4.90
2026-02-17,13:41:02,86.00,4.80
2026-02-17,13:41:12,87.00,4.80
2026-02-17,13:41:22,87.00,4.70
2026-02-17,13:41:32,87.00,4.60
2026-02-17,13:41:42,87.00,4.60
2026-02-17,13:41:52,86.00,4.70
2026-02-17,13:42:03,87.00,4.60
2026-02-17,13:42:13,86.00,4.60
2026-02-17,13:42:23,86.00,4.70
2026-02-17,13:42:33,86.00,4.70
2026-02-17,13:42:43,86.00,4.70
2026-02-17,13:42:53,86.00,4.70
2026-02-17,13:43:03,86.00,4.70
2026-02-17,13:43:13,86.00,4.70
2026-02-17,13:43:23,86.00,4.80
2026-02-17,13:43:33,86.00,4.80
2026-02-17,13:43:43,86.00,4.80
2026-02-17,13:43:53,86.00,4.90
2026-02-17,13:44:03,86.00,4.90
2026-02-17,13:44:13,86.00,4.90
2026-02-17,13:44:23,86.00,4.90
2026-02-17,13:44:33,86.00,4.90
2026-02-17,13:44:43,86.00,4.90
2026-02-17,13:44:53,86.00,4.90
2026-02-17,13:45:03,86.00,4.80
2026-02-17,13:45:13,86.00,4.90
2026-02-17,13:45:23,86.00,4.80
2026-02-17,13:45:33,86.00,4.80
2026-02-17,13:45:43,86.00,4.80
2026-02-17,13:45:53,86.00,4.80
2026-02-17,13:46:03,86.00,4.80
2026-02-17,13:46:13,86.00,4.80
2026-02-17,13:46:23,86.00,4.70
2026-02-17,13:46:33,86.00,4.70
2026-02-17,13:46:43,86.00,4.70
2026-02-17,13:46:53,86.00,4.70
2026-02-17,13:47:03,86.00,4.70
2026-02-17,13:47:13,86.00,4.70
2026-02-17,13:47:23,86.00,4.70
2026-02-17,13:47:33,86.00,4.80
2026-02-17,13:47:43,86.00,4.80
2026-02-17,13:47:53,86.00,4.80
2026-02-17,13:48:04,86.00,4.80
2026-02-17,13:48:14,85.00,4.90
2026-02-17,13:48:24,86.00,4.90
2026-02-17,13:48:34,86.00,5.00
2026-02-17,13:48:44,86.00,5.00
2026-02-17,13:48:54,86.00,5.00
2026-02-17,13:49:04,86.00,5.00
2026-02-17,13:49:14,86.00,5.00
2026-02-17,13:49:24,86.00,5.00
2026-02-17,13:49:34,86.00,5.00
2026-02-17,13:49:44,86.00,5.00
2026-02-17,13:49:54,86.00,5.00
2026-02-17,13:50:04,86.00,5.00
2026-02-17,13:50:14,86.00,5.10
2026-02-17,13:50:24,86.00,5.10
2026-02-17,13:50:34,86.00,5.10
2026-02-17,13:50:44,86.00,5.10
2026-02-17,13:50:54,86.00,5.10
2026-02-17,13:51:04,86.00,5.10
2026-02-17,13:51:14,86.00,5.20
2026-02-17,13:51:24,86.00,5.20
2026-02-17,13:51:34,86.00,5.20
2026-02-17,13:51:44,86.00,5.20
2026-02-17,13:51:54,86.00,5.30
2026-02-17,13:52:04,86.00,5.20
2026-02-17,13:52:14,86.00,5.20
2026-02-17,13:52:24,86.00,5.10
2026-02-17,13:52:34,86.00,5.10
2026-02-17,13:52:44,86.00,5.10
2026-02-17,13:52:54,85.00,5.20
2026-02-17,13:53:04,85.00,5.20
2026-02-17,13:53:14,85.00,5.30
2026-02-17,13:53:24,85.00,5.30
2026-02-17,13:53:34,85.00,5.40
2026-02-17,13:53:44,85.00,5.40
2026-02-17,13:53:54,85.00,5.40
2026-02-17,13:54:04,85.00,5.40
2026-02-17,13:54:15,85.00,5.40
2026-02-17,13:54:25,85.00,5.40
2026-02-17,13:54:35,85.00,5.40
2026-02-17,13:54:45,85.00,5.40
2026-02-17,13:54:55,85.00,5.30
2026-02-17,13:55:05,85.00,5.40
2026-02-17,13:55:15,85.00,5.40
2026-02-17,13:55:25,85.00,5.40
2026-02-17,13:55:35,85.00,5.40
2026-02-17,13:55:45,85.00,5.40
2026-02-17,13:55:55,85.00,5.50
2026-02-17,13:56:05,85.00,5.50
2026-02-17,13:56:15,85.00,5.50
2026-02-17,13:56:25,84.00,5.50
2026-02-17,13:56:35,84.00,5.50
2026-02-17,13:56:45,84.00,5.50
2026-02-17,13:56:55,84.00,5.50
2026-02-17,13:57:05,84.00,5.50
2026-02-17,13:57:15,84.00,5.50
2026-02-17,13:57:25,84.00,5.40
2026-02-17,13:57:35,85.00,5.40
2026-02-17,13:57:45,85.00,5.40
2026-02-17,13:57:55,85.00,5.30
2026-02-17,13:58:05,85.00,5.30
2026-02-17,13:58:15,85.00,5.10
2026-02-17,13:58:25,85.00,5.20
2026-02-17,13:58:35,85.00,5.20
2026-02-17,13:58:45,85.00,5.30
2026-02-17,13:58:55,85.00,5.30
2026-02-17,13:59:05,85.00,5.40
2026-02-17,13:59:15,85.00,5.50
2026-02-17,13:59:25,84.00,5.50
2026-02-17,13:59:35,84.00,5.60
2026-02-17,13:59:45,84.00,5.60
2026-02-17,13:59:55,84.00,5.70
2026-02-17,14:00:05,84.00,5.70
2026-02-17,14:00:16,84.00,5.70
2026-02-17,14:00:26,84.00,5.70
2026-02-17,14:00:36,84.00,5.60
2026-02-17,14:00:46,84.00,5.50
2026-02-17,14:00:56,84.00,5.50
2026-02-17,14:01:06,84.00,5.50
2026-02-17,14:01:16,84.00,5.50
2026-02-17,14:01:26,84.00,5.50
2026-02-17,14:01:36,84.00,5.60
2026-02-17,14:01:46,84.00,5.60
2026-02-17,14:01:56,85.00,5.60
2026-02-17,14:02:06,85.00,5.60
2026-02-17,14:02:16,84.00,5.50
2026-02-17,14:02:26,84.00,5.50
2026-02-17,14:02:36,84.00,5.50
2026-02-17,14:02:46,85.00,5.50
2026-02-17,14:02:56,85.00,5.40
2026-02-17,14:03:06,85.00,5.30
2026-02-17,14:03:16,85.00,5.30
2026-02-17,14:03:26,85.00,5.20
2026-02-17,14:03:36,85.00,5.30
2026-02-17,14:03:46,85.00,5.30
2026-02-17,14:03:56,85.00,5.30
2026-02-17,14:04:06,85.00,5.30
2026-02-17,14:04:16,85.00,5.30
2026-02-17,14:04:26,85.00,5.30
2026-02-17,14:04:36,85.00,5.30
2026-02-17,14:04:46,86.00,5.30
2026-02-17,14:04:56,86.00,5.30
2026-02-17,14:05:06,85.00,5.30
2026-02-17,14:05:16,85.00,5.30
2026-02-17,14:05:26,85.00,5.30
2026-02-17,14:05:36,85.00,5.30
2026-02-17,14:05:46,85.00,5.30
2026-02-17,14:05:56,85.00,5.30
2026-02-17,14:06:06,85.00,5.30
2026-02-17,14:06:17,85.00,5.30
2026-02-17,14:06:27,85.00,5.30
2026-02-17,14:06:37,85.00,5.30
2026-02-17,14:06:47,85.00,5.20
2026-02-17,14:06:57,85.00,5.10
2026-02-17,14:07:07,85.00,5.00
2026-02-17,14:07:17,86.00,5.00
2026-02-17,14:07:27,86.00,5.00
2026-02-17,14:07:37,86.00,5.00
2026-02-17,14:07:47,86.00,5.00
2026-02-17,14:07:57,86.00,5.00
2026-02-17,14:08:07,86.00,5.00
2026-02-17,14:08:17,86.00,5.00
2026-02-17,14:08:27,86.00,5.00
