Date,Time,Humidity(%),Temperature(C)
2026-02-19,08:33:25,86.00,-2.60
2026-02-19,08:33:35,86.00,-2.60
2026-02-19,08:33:45,86.00,-2.60
2026-02-19,08:33:55,86.00,-2.60
2026-02-19,08:34:05,86.00,-2.60
2026-02-19,08:34:15,86.00,-2.70
2026-02-19,08:34:25,86.00,-2.60
2026-02-19,08:34:35,86.00,-2.70
2026-02-19,08:34:45,86.00,-2.60
2026-02-19,08:34:55,86.00,-2.60
2026-02-19,08:35:05,86.00,-2.60
2026-02-19,08:35:15,86.00,-2.60
2026-02-19,08:35:25,86.00,-2.60
2026-02-19,08:35:35,86.00,-2.70
2026-02-19,08:35:45,86.00,-2.60
2026-02-19,08:35:55,86.00,-2.70
2026-02-19,08:36:05,86.00,-2.70
2026-02-19,08:36:15,86.00,-2.60
2026-02-19,08:36:25,86.00,-2.70
2026-02-19,08:36:35,86.00,-2.70
2026-02-19,08:36:45,86.00,-2.70
2026-02-19,08:36:56,86.00,-2.70
2026-02-19,08:37:06,86.00,-2.70
2026-02-19,08:37:16,86.00,-2.80
2026-02-19,08:37:26,86.00,-2.80
2026-02-19,08:37:36,86.00,-2.80
2026-02-19,08:37:46,86.00,-2.80
2026-02-19,08:37:56,86.00,-2.80
2026-02-19,08:38:06,86.00,-2.80
2026-02-19,08:38:16,86.00,-2.80
2026-02-19,08:38:26,86.00,-2.80
2026-02-19,08:38:36,86.00,-2.80
2026-02-19,08:38:46,86.00,-2.80
2026-02-19,08:38:56,86.00,-2.80
2026-02-19,08:39:06,86.00,-2.80
2026-02-19,08:39:16,86.00,-2.70
2026-02-19,08:39:26,86.00,-2.80
2026-02-19,08:39:36,86.00,-2.80
2026-02-19,08:39:46,86.00,-2.80
2026-02-19,08:39:56,86.00,-2.90
2026-02-19,08:40:06,86.00,-2.90
2026-02-19,08:40:16,86.00,-2.90
2026-02-19,08:40:26,86.00,-2.90
2026-02-19,08:40:36,86.00,-2.90
2026-02-19,08:40:46,86.00,-2.90
2026-02-19,08:40:56,86.00,-2.90
2026-02-19,08:41:06,86.00,-2.90
2026-02-19,08:41:16,86.00,-2.90
2026-02-19,08:41:26,86.00,-2.90
2026-02-19,08:41:36,86.00,-2.90
2026-02-19,08:41:46,86.00,-2.80
2026-02-19,08:41:56,86.00,-2.80
2026-02-19,08:42:06,86.00,-2.80
2026-02-19,08:42:16,86.00,-2.80
2026-02-19,08:42:26,86.00,-2.80
2026-02-19,08:42:36,86.00,-2.70
2026-02-19,08:42:46,86.00,-2.70
2026-02-19,08:42:56,86.00,-2.70
2026-02-19,08:43:07,86.00,-2.70
2026-02-19,08:43:17,86.00,-2.70
2026-02-19,08:43:27,86.00,-2.80
2026-02-19,08:43:37,86.00,-2.70
2026-02-19,08:43:47,86.00,-2.70
2026-02-19,08:43:57,86.00,-2.70
2026-02-19,08:44:07,86.00,-2.70
2026-02-19,08:44:17,86.00,-2.70
2026-02-19,08:44:27,86.00,-2.70
2026-02-19,08:44:37,86.00,-2.70
2026-02-19,08:44:47,86.00,-2.80
2026-02-19,08:44:57,86.00,-2.80
2026-02-19,08:45:07,86.00,-2.80
2026-02-19,08:45:17,86.00,-2.90
2026-02-19,08:45:27,86.00,-2.90
2026-02-19,08:45:37,86.00,-2.90
2026-02-19,08:45:47,86.00,-2.90
2026-02-19,08:45:57,86.00,-2.90
2026-02-19,08:46:07,86.00,-2.90
2026-02-19,08:46:17,86.00,-2.90
2026-02-19,08:46:27,86.00,-2.80
2026-02-19,08:46:37,86.00,-2.80
2026-02-19,08:46:47,86.00,-2.80
2026-02-19,08:46:57,86.00,-2.80
2026-02-19,08:47:07,86.00,-2.80
2026-02-19,08:47:17,86.00,-2.80
2026-02-19,08:47:27,86.00,-2.80
2026-02-19,08:47:37,86.00,-2.80
2026-02-19,08:47:47,86.00,-2.80
2026-02-19,08:47:57,86.00,-2.80
2026-02-19,08:48:07,86.00,-2.80
2026-02-19,08:48:17,86.00,-2.80
2026-02-19,08:48:27,86.00,-2.90
2026-02-19,08:48:37,86.00,-2.90
2026-02-19,08:48:47,86.00,-2.90
2026-02-19,08:48:57,86.00,-2.90
2026-02-19,08:49:07,86.00,-2.80
2026-02-19,08:49:17,86.00,-2.80
2026-02-19,08:49:28,86.00,-2.80
2026-02-19,08:49:38,86.00,-2.80
2026-02-19,08:49:48,86.00,-2.80
2026-02-19,08:49:58,86.00,-2.80
2026-02-19,08:50:08,86.00,-2.80
2026-02-19,08:50:18,86.00,-2.90
2026-02-19,08:50:28,86.00,-2.90
2026-02-19,08:50:38,86.00,-2.90
2026-02-19,08:50:48,86.00,-2.90
2026-02-19,08:50:58,86.00,-2.90
2026-02-19,08:51:08,86.00,-2.90
2026-02-19,08:51:18,86.00,-2.90
2026-02-19,08:51:28,86.00,-2.90
2026-02-19,08:51:38,86.00,-2.80
2026-02-19,08:51:48,86.00,-2.90
2026-02-19,08:51:58,86.00,-2.90
2026-02-19,08:52:08,86.00,-3.00
2026-02-19,08:52:18,86.00,-3.00
2026-02-19,08:52:28,86.00,-3.00
2026-02-19,08:52:38,86.00,-3.00
2026-02-19,08:52:48,86.00,-3.00
2026-02-19,08:52:58,86.00,-3.00
2026-02-19,08:53:08,86.00,-3.00
2026-02-19,08:53:18,86.00,-1.10
2026-02-19,08:53:28,86.00,-1.10
2026-02-19,08:53:38,86.00,-3.00
2026-02-19,08:53:48,86.00,-3.00
2026-02-19,08:53:58,86.00,-1.10
2026-02-19,08:54:08,86.00,-3.00
2026-02-19,08:54:18,86.00,-3.00
2026-02-19,08:54:28,86.00,-3.00
2026-02-19,08:54:38,86.00,-3.00
2026-02-19,08:54:48,86.00,-3.00
2026-02-19,08:54:58,86.00,-3.00
2026-02-19,08:55:08,86.00,-3.00
2026-02-19,08:55:18,86.00,-3.00
2026-02-19,08:55:28,86.00,-3.00
2026-02-19,08:55:39,86.00,-3.00
2026-02-19,08:55:49,86.00,-3.00
2026-02-19,08:55:59,86.00,-3.00
2026-02-19,08:56:09,86.00,-3.00
2026-02-19,08:56:19,86.00,-3.00
2026-02-19,08:56:29,86.00,-1.10
2026-02-19,08:56:39,86.00,-3.00
2026-02-19,08:56:49,86.00,-1.10
2026-02-19,08:56:59,86.00,-1.10
2026-02-19,08:57:09,86.00,-1.10
2026-02-19,08:57:19,86.00,-1.20
2026-02-19,08:57:29,86.00,-1.10
2026-02-19,08:57:39,86.00,-1.20
2026-02-19,08:57:49,86.00,-1.20
2026-02-19,08:57:59,86.00,-1.10
2026-02-19,08:58:09,86.00,-1.10
2026-02-19,08:58:19,86.00,-1.10
2026-02-19,08:58:29,86.00,-1.10
2026-02-19,08:58:39,86.00,-1.10
2026-02-19,08:58:49,86.00,-1.10
2026-02-19,08:58:59,86.00,-1.10
2026-02-19,08:59:09,86.00,-1.10
2026-02-19,08:59:19,86.00,-1.10
2026-02-19,08:59:29,86.00,-1.10
2026-02-19,08:59:39,86.00,-1.10
2026-02-19,08:59:49,86.00,-1.10
2026-02-19,08:59:59,86.00,-1.10
2026-02-19,09:00:09,86.00,-1.10
2026-02-19,09:00:19,86.00,-1.10
2026-02-19,09:00:29,86.00,-1.10
2026-02-19,09:00:39,86.00,-1.10
2026-02-19,09:00:49,86.00,-1.10
2026-02-19,09:00:59,86.00,-1.10
2026-02-19,09:01:09,86.00,-1.10
2026-02-19,09:01:19,86.00,-3.00
2026-02-19,09:01:29,86.00,-3.00
2026-02-19,09:01:39,86.00,-3.00
2026-02-19,09:01:49,86.00,-1.10
2026-02-19,09:02:00,86.00,-1.10
2026-02-19,09:02:10,86.00,-1.10
2026-02-19,09:02:20,86.00,-1.10
2026-02-19,09:02:30,86.00,-1.10
2026-02-19,09:02:40,86.00,-1.10
2026-02-19,09:02:50,86.00,-1.10
2026-02-19,09:03:00,86.00,-1.10
2026-02-19,09:03:10,86.00,-1.10
2026-02-19,09:03:20,86.00,-1.10
2026-02-19,09:03:30,86.00,-1.10
2026-02-19,09:03:40,86.00,-1.10
2026-02-19,09:03:50,86.00,-1.10
2026-02-19,09:04:00,86.00,-1.10
2026-02-19,09:04:10,86.00,-1.10
2026-02-19,09:04:20,86.00,-1.10
2026-02-19,09:04:30,86.00,-1.10
2026-02-19,09:04:40,86.00,-1.10
2026-02-19,09:04:50,86.00,-1.10
2026-02-19,09:05:00,86.00,-1.10
2026-02-19,09:05:10,86.00,-1.10
2026-02-19,09:05:20,86.00,-1.10
2026-02-19,09:05:30,86.00,-1.20
2026-02-19,09:05:40,86.00,-1.10
2026-02-19,09:05:50,86.00,-1.10
2026-02-19,09:06:00,86.00,-1.20
2026-02-19,09:06:10,86.00,-1.20
2026-02-19,09:06:20,86.00,-1.20
2026-02-19,09:06:30,86.00,-1.30
2026-02-19,09:06:40,86.00,-1.30
2026-02-19,09:06:50,86.00,-1.30
2026-02-19,09:07:00,86.00,-1.30
2026-02-19,09:07:10,86.00,-1.30
2026-02-19,09:07:20,86.00,-1.20
2026-02-19,09:07:30,86.00,-1.30
2026-02-19,09:07:40,86.00,-1.30
2026-02-19,09:07:50,86.00,-1.30
2026-02-19,09:08:00,86.00,-1.40
2026-02-19,09:08:11,86.00,-1.40
2026-02-19,09:08:21,86.00,-1.40
2026-02-19,09:08:31,86.00,-1.50
2026-02-19,09:08:41,86.00,-1.50
2026-02-19,09:08:51,86.00,-1.50
2026-02-19,09:09:01,86.00,-1.50
2026-02-19,09:09:11,86.00,-1.50
2026-02-19,09:09:21,86.00,-1.50
2026-02-19,09:09:31,86.00,-1.50
2026-02-19,09:09:41,86.00,-1.50
2026-02-19,09:09:51,86.00,-1.50
2026-02-19,09:10:01,86.00,-1.50
2026-02-19,09:10:11,86.00,-1.40
2026-02-19,09:10:21,86.00,-1.40
2026-02-19,09:10:31,86.00,-1.30
2026-02-19,09:10:41,86.00,-1.30
2026-02-19,09:10:51,86.00,-1.20
2026-02-19,09:11:01,86.00,-1.20
2026-02-19,09:11:11,86.00,-1.20
2026-02-19,09:11:21,86.00,-1.20
2026-02-19,09:11:31,86.00,-1.20
2026-02-19,09:11:41,86.00,-1.20
2026-02-19,09:11:51,86.00,-1.30
2026-02-19,09:12:01,86.00,-1.30
2026-02-19,09:12:11,86.00,-1.30
2026-02-19,09:12:21,86.00,-1.30
2026-02-19,09:12:31,86.00,-1.30
2026-02-19,09:12:41,86.00,-1.30
2026-02-19,09:12:51,86.00,-1.30
2026-02-19,09:13:01,86.00,-1.30
2026-02-19,09:13:11,86.00,-1.30
2026-02-19,09:13:21,86.00,-1.30
2026-02-19,09:13:31,86.00,-1.40
2026-02-19,09:13:41,86.00,-1.50
2026-02-19,09:13:51,86.00,-1.50
2026-02-19,09:14:01,86.00,-1.40
2026-02-19,09:14:11,86.00,-1.40
2026-02-19,09:14:21,86.00,-1.30
2026-02-19,09:14:32,86.00,-1.30
2026-02-19,09:14:42,86.00,-1.40
2026-02-19,09:14:52,86.00,-1.40
2026-02-19,09:15:02,86.00,-1.40
2026-02-19,09:15:12,86.00,-1.40
2026-02-19,09:15:22,86.00,-1.40
2026-02-19,09:15:32,86.00,-1.40
2026-02-19,09:15:42,86.00,-1.40
2026-02-19,09:15:52,86.00,-1.40
2026-02-19,09:16:02,86.00,-1.40
2026-02-19,09:16:12,86.00,-1.40
2026-02-19,09:16:22,86.00,-1.30
2026-02-19,09:16:32,86.00,-1.40
2026-02-19,09:16:42,86.00,-1.40
2026-02-19,09:16:52,86.00,-1.30
2026-02-19,09:17:02,86.00,-1.40
2026-02-19,09:17:12,86.00,-1.40
2026-02-19,09:17:22,86.00,-1.40
2026-02-19,09:17:32,86.00,-1.40
2026-02-19,09:17:42,86.00,-1.40
2026-02-19,09:17:52,86.00,-1.40
2026-02-19,09:18:02,86.00,-1.40
2026-02-19,09:18:12,86.00,-1.50
2026-02-19,09:18:22,86.00,-1.50
2026-02-19,09:18:32,86.00,-1.40
2026-02-19,09:18:42,86.00,-1.50
2026-02-19,09:18:52,86.00,-1.50
2026-02-19,09:19:02,86.00,-1.40
2026-02-19,09:19:12,86.00,-1.50
2026-02-19,09:19:22,86.00,-1.50
2026-02-19,09:19:32,86.00,-1.50
2026-02-19,09:19:42,86.00,-1.50
2026-02-19,09:19:52,86.00,-1.50
2026-02-19,09:20:02,86.00,-1.50
2026-02-19,09:20:12,86.00,-1.50
2026-02-19,09:20:22,86.00,-1.50
2026-02-19,09:20:32,86.00,-1.60
2026-02-19,09:20:43,86.00,-1.70
2026-02-19,09:20:53,86.00,-1.60
2026-02-19,09:21:03,86.00,-1.60
2026-02-19,09:21:13,86.00,-1.60
2026-02-19,09:21:23,86.00,-1.50
2026-02-19,09:21:33,86.00,-1.50
2026-02-19,09:21:43,86.00,-1.50
2026-02-19,09:21:53,86.00,-1.50
2026-02-19,09:22:03,86.00,-1.50
2026-02-19,09:22:13,86.00,-1.50
2026-02-19,09:22:23,86.00,-1.50
2026-02-19,09:22:33,86.00,-1.40
2026-02-19,09:22:43,86.00,-1.50
2026-02-19,09:22:53,86.00,-1.40
2026-02-19,09:23:03,86.00,-1.40
2026-02-19,09:23:13,86.00,-1.40
2026-02-19,09:23:23,86.00,-1.40
2026-02-19,09:23:33,86.00,-1.40
2026-02-19,09:23:43,86.00,-1.50
2026-02-19,09:23:53,86.00,-1.50
2026-02-19,09:24:03,86.00,-1.50
2026-02-19,09:24:13,86.00,-1.50
2026-02-19,09:24:23,86.00,-1.40
2026-02-19,09:24:33,86.00,-1.40
2026-02-19,09:24:43,86.00,-1.50
2026-02-19,09:24:53,86.00,-1.50
2026-02-19,09:25:03,86.00,-1.50
2026-02-19,09:25:13,86.00,-1.50
2026-02-19,09:25:23,86.00,-1.60
2026-02-19,09:25:33,86.00,-1.60
2026-02-19,09:25:43,86.00,-1.60
2026-02-19,09:25:53,86.00,-1.60
2026-02-19,09:26:03,86.00,-1.60
2026-02-19,09:26:13,86.00,-1.60
2026-02-19,09:26:23,86.00,-1.60
2026-02-19,09:26:33,86.00,-1.50
2026-02-19,09:26:43,86.00,-1.60
2026-02-19,09:26:54,86.00,-1.60
2026-02-19,09:27:04,86.00,-1.60
2026-02-19,09:27:14,86.00,-1.60
2026-02-19,09:27:24,86.00,-1.50
2026-02-19,09:27:34,86.00,-1.50
2026-02-19,09:27:44,86.00,-1.60
2026-02-19,09:27:54,86.00,-1.50
2026-02-19,09:28:04,86.00,-1.60
2026-02-19,09:28:14,86.00,-1.60
2026-02-19,09:28:24,86.00,-1.60
2026-02-19,09:28:34,86.00,-1.60
2026-02-19,09:28:44,86.00,-1.60
2026-02-19,09:28:54,86.00,-1.50
2026-02-19,09:29:04,86.00,-1.50
2026-02-19,09:29:14,86.00,-1.60
2026-02-19,09:29:24,86.00,-1.60
2026-02-19,09:29:34,86.00,-1.60
2026-02-19,09:29:44,86.00,-1.60
2026-02-19,09:29:54,86.00,-1.60
2026-02-19,09:30:04,86.00,-1.60
2026-02-19,09:30:14,86.00,-1.60
2026-02-19,09:30:24,86.00,-1.60
2026-02-19,09:30:34,86.00,-1.60
2026-02-19,09:30:44,86.00,-1.60
2026-02-19,09:30:54,86.00,-1.60
2026-02-19,09:31:04,86.00,-1.70
2026-02-19,09:31:14,86.00,-1.70
2026-02-19,09:31:24,86.00,-1.60
2026-02-19,09:31:34,86.00,-1.60
2026-02-19,09:31:44,86.00,-1.60
2026-02-19,09:31:54,86.00,-1.50
2026-02-19,09:32:04,86.00,-1.60
2026-02-19,09:32:14,86.00,-1.70
2026-02-19,09:32:24,86.00,-1.70
2026-02-19,09:32:34,86.00,-1.70
2026-02-19,09:32:44,86.00,-1.70
2026-02-19,09:32:54,86.00,-1.70
2026-02-19,09:33:04,86.00,-1.70
2026-02-19,09:33:15,86.00,-1.70
2026-02-19,09:33:25,86.00,-1.60
2026-02-19,09:33:35,86.00,-1.60
2026-02-19,09:33:45,86.00,-1.70
2026-02-19,09:33:55,86.00,-1.60
2026-02-19,09:34:05,86.00,-1.60
2026-02-19,09:34:15,86.00,-1.50
2026-02-19,09:34:25,86.00,-1.50
2026-02-19,09:34:35,86.00,-1.40
2026-02-19,09:34:45,86.00,-1.40
2026-02-19,09:34:55,86.00,-1.40
2026-02-19,09:35:05,86.00,-1.40
2026-02-19,09:35:15,86.00,-1.50
2026-02-19,09:35:25,86.00,-1.50
2026-02-19,09:35:35,86.00,-1.50
2026-02-19,09:35:45,86.00,-1.50
2026-02-19,09:35:55,86.00,-1.50
2026-02-19,09:36:05,86.00,-1.50
2026-02-19,09:36:15,86.00,-1.50
2026-02-19,09:36:25,86.00,-1.50
2026-02-19,09:36:35,86.00,-1.50
2026-02-19,09:36:45,86.00,-1.50
2026-02-19,09:36:55,86.00,-1.40
2026-02-19,09:37:05,86.00,-1.50
2026-02-19,09:37:15,86.00,-1.40
2026-02-19,09:37:25,86.00,-1.50
2026-02-19,09:37:35,86.00,-1.50
2026-02-19,09:37:45,86.00,-1.50
2026-02-19,09:37:55,86.00,-1.50
2026-02-19,09:38:05,86.00,-1.50
2026-02-19,09:38:15,86.00,-1.50
2026-02-19,09:38:25,86.00,-1.50
2026-02-19,09:38:35,86.00,-1.50
2026-02-19,09:38:45,86.00,-1.50
2026-02-19,09:38:55,86.00,-1.50
2026-02-19,09:39:05,86.00,-1.50
2026-02-19,09:39:15,86.00,-1.50
2026-02-19,09:39:26,86.00,-1.60
2026-02-19,09:39:36,86.00,-1.60
2026-02-19,09:39:46,86.00,-1.60
2026-02-19,09:39:56,86.00,-1.60
2026-02-19,09:40:06,86.00,-1.60
2026-02-19,09:40:16,86.00,-1.70
2026-02-19,09:40:26,86.00,-1.70
2026-02-19,09:40:36,86.00,-1.70
2026-02-19,09:40:46,86.00,-1.60
2026-02-19,09:40:56,86.00,-1.60
2026-02-19,09:41:06,86.00,-1.60
2026-02-19,09:41:16,86.00,-1.50
2026-02-19,09:41:26,86.00,-1.50
2026-02-19,09:41:36,86.00,-1.50
2026-02-19,09:41:46,86.00,-1.50
2026-02-19,09:41:56,86.00,-1.60
2026-02-19,09:42:06,86.00,-1.60
2026-02-19,09:42:16,86.00,-1.60
2026-02-19,09:42:26,86.00,-1.60
2026-02-19,09:42:36,86.00,-1.60
2026-02-19,09:42:46,86.00,-1.70
2026-02-19,09:42:56,86.00,-1.70
2026-02-19,09:43:06,86.00,-1.70
2026-02-19,09:43:16,86.00,-1.70
2026-02-19,09:43:26,86.00,-1.60
2026-02-19,09:43:36,86.00,-1.70
2026-02-19,09:43:46,86.00,-1.70
2026-02-19,09:43:56,86.00,-1.60
2026-02-19,09:44:06,86.00,-1.70
2026-02-19,09:44:16,86.00,-1.70
2026-02-19,09:44:26,86.00,-1.60
2026-02-19,09:44:36,86.00,-1.70
2026-02-19,09:44:46,86.00,-1.60
2026-02-19,09:44:56,86.00,-1.50
2026-02-19,09:45:06,86.00,-1.50
2026-02-19,09:45:16,86.00,-1.50
2026-02-19,09:45:26,86.00,-1.60
2026-02-19,09:45:37,86.00,-1.60
2026-02-19,09:45:47,86.00,-1.50
2026-02-19,09:45:57,86.00,-1.60
2026-02-19,09:46:07,86.00,-1.60
2026-02-19,09:46:17,86.00,-1.60
2026-02-19,09:46:27,86.00,-1.60
2026-02-19,09:46:37,86.00,-1.60
2026-02-19,09:46:47,86.00,-1.60
2026-02-19,09:46:57,86.00,-1.60
2026-02-19,09:47:07,86.00,-1.60
2026-02-19,09:47:17,86.00,-1.50
2026-02-19,09:47:27,86.00,-1.50
2026-02-19,09:47:37,86.00,-1.50
2026-02-19,09:47:47,86.00,-1.50
2026-02-19,09:47:57,86.00,-1.50
2026-02-19,09:48:07,86.00,-1.50
2026-02-19,09:48:17,86.00,-1.50
2026-02-19,09:48:27,86.00,-1.50
2026-02-19,09:48:37,86.00,-1.50
2026-02-19,09:48:47,86.00,-1.50
2026-02-19,09:48:57,86.00,-1.60
2026-02-19,09:49:07,86.00,-1.60
2026-02-19,09:49:17,86.00,-1.60
2026-02-19,09:49:27,86.00,-1.60
2026-02-19,09:49:37,86.00,-1.60
2026-02-19,09:49:47,86.00,-1.60
2026-02-19,09:49:57,86.00,-1.60
2026-02-19,09:50:07,86.00,-1.60
2026-02-19,09:50:17,86.00,-1.70
2026-02-19,09:50:27,86.00,-1.70
2026-02-19,09:50:37,86.00,-1.70
2026-02-19,09:50:47,86.00,-1.70
2026-02-19,09:50:57,86.00,-1.70
2026-02-19,09:51:07,86.00,-1.70
2026-02-19,09:51:17,86.00,-1.70
2026-02-19,09:51:27,86.00,-1.80
2026-02-19,09:51:37,86.00,-1.80
2026-02-19,09:51:47,86.00,-1.80
2026-02-19,09:51:58,86.00,-1.80
2026-02-19,09:52:08,86.00,-1.80
2026-02-19,09:52:18,86.00,-1.80
2026-02-19,09:52:28,86.00,-1.80
2026-02-19,09:52:38,86.00,-1.80
2026-02-19,09:52:48,86.00,-1.80
2026-02-19,09:52:58,86.00,-1.80
2026-02-19,09:53:08,86.00,-1.80
2026-02-19,09:53:18,86.00,-1.70
2026-02-19,09:53:28,86.00,-1.70
2026-02-19,09:53:38,86.00,-1.60
2026-02-19,09:53:48,86.00,-1.60
2026-02-19,09:53:58,86.00,-1.60
2026-02-19,09:54:08,86.00,-1.60
2026-02-19,09:54:18,86.00,-1.60
2026-02-19,09:54:28,86.00,-1.70
2026-02-19,09:54:38,86.00,-1.70
2026-02-19,09:54:48,86.00,-1.70
2026-02-19,09:54:58,86.00,-1.80
2026-02-19,09:55:08,86.00,-1.80
2026-02-19,09:55:18,86.00,-1.80
2026-02-19,09:55:28,86.00,-1.80
2026-02-19,09:55:38,86.00,-1.80
2026-02-19,09:55:48,86.00,-1.70
2026-02-19,09:55:58,86.00,-1.70
2026-02-19,09:56:08,86.00,-1.70
2026-02-19,09:56:18,86.00,-1.60
2026-02-19,09:56:28,86.00,-1.70
2026-02-19,09:56:38,86.00,-1.70
2026-02-19,09:56:48,86.00,-1.70
2026-02-19,09:56:58,86.00,-1.70
2026-02-19,09:57:08,86.00,-1.70
2026-02-19,09:57:18,86.00,-1.70
2026-02-19,09:57:28,86.00,-1.70
2026-02-19,09:57:38,86.00,-1.60
2026-02-19,09:57:48,86.00,-1.60
2026-02-19,09:57:58,86.00,-1.50
2026-02-19,09:58:09,86.00,-1.60
2026-02-19,09:58:19,86.00,-1.60
2026-02-19,09:58:29,86.00,-1.70
2026-02-19,09:58:39,86.00,-1.70
2026-02-19,09:58:49,86.00,-1.70
2026-02-19,09:58:59,86.00,-1.70
2026-02-19,09:59:09,86.00,-1.70
2026-02-19,09:59:19,86.00,-1.70
2026-02-19,09:59:29,86.00,-1.70
2026-02-19,09:59:39,86.00,-1.70
2026-02-19,09:59:49,86.00,-1.70
2026-02-19,09:59:59,86.00,-1.70
2026-02-19,10:00:09,86.00,-1.60
2026-02-19,10:00:19,86.00,-1.60
2026-02-19,10:00:29,86.00,-1.60
2026-02-19,10:00:39,86.00,-1.60
2026-02-19,10:00:49,86.00,-1.60
2026-02-19,10:00:59,86.00,-1.60
2026-02-19,10:01:09,86.00,-1.60
2026-02-19,10:01:19,86.00,-1.50
2026-02-19,10:01:29,86.00,-1.50
2026-02-19,10:01:39,86.00,-1.60
2026-02-19,10:01:49,86.00,-1.60
2026-02-19,10:01:59,86.00,-1.60
2026-02-19,10:02:09,86.00,-1.60
2026-02-19,10:02:19,86.00,-1.60
2026-02-19,10:02:29,86.00,-1.60
2026-02-19,10:02:39,86.00,-1.70
2026-02-19,10:02:49,86.00,-1.70
2026-02-19,10:02:59,86.00,-1.70
2026-02-19,10:03:09,86.00,-1.70
2026-02-19,10:03:19,86.00,-1.60
2026-02-19,10:03:29,86.00,-1.70
2026-02-19,10:03:39,86.00,-1.70
2026-02-19,10:03:49,86.00,-1.70
2026-02-19,10:03:59,86.00,-1.70
2026-02-19,10:04:09,86.00,-1.60
2026-02-19,10:04:19,86.00,-1.60
2026-02-19,10:04:30,86.00,-1.60
2026-02-19,10:04:40,86.00,-1.60
2026-02-19,10:04:50,86.00,-1.60
2026-02-19,10:05:00,86.00,-1.60
2026-02-19,10:05:10,86.00,-1.70
2026-02-19,10:05:20,86.00,-1.70
2026-02-19,10:05:30,86.00,-1.70
2026-02-19,10:05:40,86.00,-1.70
2026-02-19,10:05:50,86.00,-1.70
2026-02-19,10:06:00,86.00,-1.60
2026-02-19,10:06:10,86.00,-1.50
2026-02-19,10:06:20,86.00,-1.60
2026-02-19,10:06:30,86.00,-1.60
2026-02-19,10:06:40,86.00,-1.60
2026-02-19,10:06:50,86.00,-1.60
2026-02-19,10:07:00,86.00,-1.60
2026-02-19,10:07:10,86.00,-1.60
2026-02-19,10:07:20,86.00,-1.60
2026-02-19,10:07:30,86.00,-1.50
2026-02-19,10:07:40,86.00,-1.50
2026-02-19,10:07:50,86.00,-1.60
2026-02-19,10:08:00,86.00,-1.60
2026-02-19,10:08:10,86.00,-1.60
2026-02-19,10:08:20,86.00,-1.70
2026-02-19,10:08:30,86.00,-1.70
2026-02-19,10:08:40,86.00,-1.80
2026-02-19,10:08:50,86.00,-1.80
2026-02-19,10:09:00,86.00,-1.80
2026-02-19,10:09:10,86.00,-1.80
2026-02-19,10:09:20,86.00,-1.80
2026-02-19,10:09:30,86.00,-1.80
2026-02-19,10:09:40,86.00,-1.80
2026-02-19,10:09:50,86.00,-1.80
2026-02-19,10:10:00,86.00,-1.70
2026-02-19,10:10:10,86.00,-1.70
